city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
chic,71,60.875,9/3/1990,,23.5,22.85714286,23.02777778
chic,79,73.375,9/4/1990,,84,28.56547619,29.38112099
chic,77,69.125,9/5/1990,,52,30.89285714,25.94318182
chic,83,70.5,9/6/1990,,56.5,30.67380952,31.04761905
chic,72,63.25,9/7/1990,,13.5,28.578125,14.49594156
chic,72,64.625,9/8/1990,,41,19.74479167,17.43154762
chic,73,65.75,9/9/1990,,43,22.69791667,26.47321429
chic,75.5,68.375,9/10/1990,,69,36.17361111,34.21879509
chic,74,67.875,9/11/1990,,58.5,30.37228261,22.1251294
chic,74.5,64.5,9/12/1990,,94,28.38106884,42.13095238
chic,74.5,65.625,9/13/1990,,69.5,25.13903986,39.0662594
chic,65.5,54.625,9/14/1990,,38.625,15.28645833,15.5764411
chic,63,54,9/15/1990,,23.5,15.296875,18.49107143
chic,57,47.5,9/16/1990,,10.5,20.36458333,11.82083333
chic,56,46.25,9/17/1990,,19,17.75,17.89285714
chic,55.5,49.875,9/18/1990,,17,11.89617301,28.15437371
chic,57.5,50.5,9/19/1990,,28,5.506628788,19.92143261
chic,59.5,50.75,9/20/1990,,37.42857143,17.28221756,30.3374069
chic,62,46.625,9/21/1990,,26,10.55357143,29.52777778
chic,56.5,42.25,9/22/1990,,21,9.047619048,17.84375
chic,50.5,35.25,9/23/1990,,17.5,15.32738095,16.11111111
chic,53.5,38.5,9/24/1990,,34,16.89795918,24.85443723
chic,67,51.75,9/25/1990,,42,20.96428571,25.73809524
chic,67.5,52.625,9/26/1990,,46.875,14.67857143,31.3517316
chic,65.5,51.75,9/27/1990,,45.5,19.60074934,40.8980264
chic,61,54.125,9/28/1990,,48,18.18159075,26.43921782
chic,58.5,51.125,9/29/1990,,12.5,15.27380952,10.38194444
chic,52.5,40.25,9/30/1990,,17,11.74404762,14.17797619
chic,57,38.25,10/1/1990,,43.5,9.480072464,26.85481367
chic,56.5,41.125,10/2/1990,,47.75,15.46713251,34.5205258
chic,67,58.125,10/3/1990,,28.5,21.6568323,21.45348673
chic,57.5,40.5,10/4/1990,,32,10.26785714,18.39965986
chic,68.5,55,10/5/1990,,29,24.3452381,21.01035869
chic,75,56.375,10/6/1990,,39,34.94642857,15.42313665
chic,55,48.5,10/7/1990,,5.5,20.23809524,6.726171991
chic,50.5,46.75,10/8/1990,,8,13.02380952,9.726190476
chic,47,43.5,10/9/1990,,,20.12836439,10.33630952
chic,41.5,35.25,10/10/1990,,10,11.24404762,11.94736025
chic,46.5,35.875,10/11/1990,,46.5,9.421648551,28.23913044
chic,48.5,42.125,10/12/1990,,65,9.626293996,41.48059006
chic,52,45.375,10/13/1990,,50.5,14.83928571,30.98214286
chic,53.5,48.5,10/14/1990,,25.85714286,18.32142857,20.58928571
chic,51,40.625,10/15/1990,,30.5,5.019557823,21.78944099
chic,56,52.25,10/16/1990,,27,13.24404762,26.62797619
chic,65,55.375,10/17/1990,,45,34.67261905,17.56547619
chic,43,28.875,10/18/1990,,16.5,13.55952381,8.327251553
chic,40.5,32.875,10/19/1990,,21,7.928571429,21.46788538
chic,54.5,36,10/20/1990,,26.625,13.875,21.34991497
chic,49,37,10/21/1990,,25,15.55357143,13.48809524
chic,43.5,33.875,10/22/1990,,47,8.404761905,24.83372153
chic,46.5,37.625,10/23/1990,,49,6.734307359,32.38666949
chic,46.5,33.5,10/24/1990,,36,9.061335404,21.38392857
chic,40,31.75,10/25/1990,,22,9.779761905,19.25
chic,41,31.125,10/26/1990,,45.625,6.23136646,27.04767512
chic,52.5,33,10/27/1990,,51,13.63690476,14.87847222
chic,41,28.625,10/28/1990,,17,12.91666667,14.85416667
chic,45.5,30.625,10/29/1990,,29.5,7.714285714,24.48263889
chic,60,48.875,10/30/1990,,58,16.76733955,31.95138889
chic,58,49.625,10/31/1990,,63.5,10.28571429,41.68371687
chic,60,44.125,11/1/1990,,60.42857143,23.04166667,29.62318841
chic,65.5,52.375,11/2/1990,,49.5,26.54166667,27.98067633
chic,59.5,51.125,11/3/1990,,44,19.20833333,22.26388889
chic,42,38.5,11/4/1990,,4,19.66666667,7.35
chic,39.5,32.625,11/5/1990,,9,16.33333333,10.20199443
chic,36.5,35,11/6/1990,,24,5.25,18.55357143
chic,34,20.375,11/7/1990,,26.71428571,10.29166667,14.72733579
chic,31.5,27,11/8/1990,,33.5,3.333333333,23.84133454
chic,37,33,11/9/1990,,29,2.125,19.18055556
chic,40.5,22,11/10/1990,,27,7.75,17.36111111
chic,37.5,28.875,11/11/1990,,20,7.125,20.29166667
chic,38,17.125,11/12/1990,,,9.958333333,23.07986111
chic,38,29.875,11/13/1990,,43.25,7.833333333,27.085639
chic,51,38.5,11/14/1990,,40.5,5.916666667,30.97722567
chic,61,49.5,11/15/1990,,47,26.04166667,25.6780754
chic,47.5,32,11/16/1990,,38,13.375,19.39457071
chic,42,29.625,11/17/1990,,25,10.20833333,23.4875
chic,45.5,33.125,11/18/1990,,31,8.125,26.53333333
chic,44,38.5,11/19/1990,,58.57142857,3.083333333,27.66381203
chic,44.5,42.25,11/20/1990,,48,6.208333333,32.36011905
chic,59.5,53.25,11/21/1990,,35,11.04166667,22.33680556
chic,43.5,32.25,11/22/1990,,27.5,8.166666667,16.6875
chic,42,17.375,11/23/1990,,18,15.41666667,11.63863636
chic,42,30,11/24/1990,,,3.833333333,20.59166667
chic,44.5,28.625,11/25/1990,,26.625,11.95833333,14.2125
chic,53,58.5,11/26/1990,,,8,19.89583333
chic,61,57.625,11/27/1990,,12,6.5,22.15476191
chic,39.5,22.125,11/28/1990,,17,8.954545455,15.06628788
chic,31.5,23.625,11/29/1990,,31,5.25,21.75833333
chic,41,29.875,11/30/1990,,21.5,9.625,21.85833333
chic,40.5,28.125,12/1/1990,,19,8.833333333,20.125
chic,33,24.625,12/2/1990,,14,19.25,11.84166667
chic,33,25.75,12/3/1990,,24,14.875,12.84469697
chic,22,13.25,12/4/1990,,24,18.70833333,19.59150198
chic,28.5,29.375,12/5/1990,,27,5.541666667,27.125
chic,29.5,16.125,12/6/1990,,30.5,8.125,24.71527778
chic,31,27.75,12/7/1990,,28.85714286,4.217391304,24.77373737
chic,37,29.125,12/8/1990,,32.5,3.75,24.65833333
chic,43,31,12/9/1990,,28,6.416666667,24
chic,39.5,29.75,12/10/1990,,24.5,11.41666667,27.71676587
chic,44,40.375,12/11/1990,,33,7.956521739,31.50573609
chic,45.5,35.875,12/12/1990,,35,14.29411765,23.83986928
chic,30.5,18.25,12/13/1990,,16.57142857,15.20833333,15.82175926
chic,30.5,26.375,12/14/1990,,19.5,11.2173913,20.38999691
chic,39.5,32,12/15/1990,,18,4,14.5952381
chic,34.5,28.875,12/16/1990,,22.5,11.75,13.52380952
chic,36.5,36.25,12/17/1990,,16,3.125,14.78463204
chic,34,27,12/18/1990,,24.5,5.375,12.47236395
chic,31,27,12/19/1990,,28.33333333,6.5,20.4532044
chic,40,42.25,12/20/1990,,25,6.666666667,20.80460663
chic,38,38.625,12/21/1990,,29.5,3.416666667,19.88095238
chic,17,0.75,12/22/1990,,24,9.833333333,14.38690476
chic,7,-3.75,12/23/1990,,40,17.41666667,12.94940476
chic,8,7.75,12/24/1990,,,14.41666667,12.64583333
chic,14.5,-7.875,12/25/1990,,20.42857143,13.875,11.72569444
chic,3.5,-6.5,12/26/1990,,,11.83333333,21.79272343
chic,17.5,16.75,12/27/1990,,18,11.45833333,26.70869408
chic,31,30.875,12/28/1990,,28,2.791666667,22.01074308
chic,33.5,30,12/29/1990,,12.5,3.625,12.95138889
chic,15,2.625,12/30/1990,,,12.10416667,10.23611111
chic,8,5,12/31/1990,,26.25,11.77328431,17.36097495
chic,20.5,19,1/1/1991,,,11.07692308,18.96666667
chic,16,6.625,1/2/1991,,,9.875,24.27287879
chic,6.5,0.5,1/3/1991,,,9.25,23.0155303
chic,14,11.5,1/4/1991,,43,6.875,26.78308081
chic,25.5,21.625,1/5/1991,,,3.958333333,24.25
chic,20.5,13.625,1/6/1991,,27,14.625,22.6327381
chic,21.5,17.5,1/7/1991,,,22,19.85153693
chic,25.5,27.375,1/8/1991,,28.5,11.29166667,24.2827381
chic,24,18,1/9/1991,,37,4.791666667,22.93551587
chic,22,26.125,1/10/1991,,35.5,10.125,23.47853535
chic,29.5,26.625,1/11/1991,,24,8.625,17.69771825
chic,25.5,22,1/12/1991,,23,9.166666667,22.70833333
chic,24.5,26.875,1/13/1991,,33,10.70833333,20.94444444
chic,31.5,27.125,1/14/1991,,44.5,7.708333333,27.75815217
chic,30.5,31.625,1/15/1991,,46,4.666666667,30.88194444
chic,31,25.75,1/16/1991,,31.5,10.95833333,21.73112923
chic,26,18.75,1/17/1991,,34,12.33333333,19.33293076
chic,21.5,24,1/18/1991,,33.42857143,9.416666667,25.65530303
chic,36.5,29.625,1/19/1991,,19,14.5,24.07291667
chic,26.5,18.625,1/20/1991,,25,18.79166667,17.96666667
chic,10.5,-1.5,1/21/1991,,27,20.29166667,19.875
chic,11,12,1/22/1991,,55,7.875,26.29166667
chic,21.5,5.75,1/23/1991,,34,14.16666667,15.03030303
chic,9,-5.75,1/24/1991,,34.75,13.91666667,26.57462121
chic,7.5,-2.375,1/25/1991,,55,9.916666667,32.63658009
chic,15.5,9.25,1/26/1991,,41,12.54166667,22.19166667
chic,22,17,1/27/1991,,25,12.70833333,23.00833333
chic,25.5,19.75,1/28/1991,,54,12.20833333,31.42608696
chic,19,12.625,1/29/1991,,12,20.41666667,23.55
chic,15,6.625,1/30/1991,,42.125,11.95833333,26.26449275
chic,17,8.875,1/31/1991,,40,14.66666667,21.78003247
chic,29,27.5,2/1/1991,,52.5,7.916666667,30.48611111
chic,39,30.5,2/2/1991,,,12.04166667,29.59722222
chic,42.5,30.125,2/3/1991,,39,16.66666667,31.625
chic,44,38,2/4/1991,,32,12.58333333,28.05555556
chic,39,34.375,2/5/1991,,47.25,13.04166667,28.59761905
chic,35.5,32.875,2/6/1991,,39,15.33333333,18.51785714
chic,32.5,29.5,2/7/1991,,28,8.333333333,25.01388889
chic,34,31,2/8/1991,,42,6.583333333,24.44444444
chic,37.5,30.125,2/9/1991,,35.5,8.833333333,23.88888889
chic,30,9.25,2/10/1991,,33,18.41666667,15.28125
chic,22,5.125,2/11/1991,,24,18.375,16.89160628
chic,24.5,17.875,2/12/1991,,35,8,27.71527778
chic,32.5,26.75,2/13/1991,,37,8.458333333,23.50694444
chic,22,13.625,2/14/1991,,35,16.08333333,17.28361056
chic,8.5,-6.25,2/15/1991,,39.5,22.16666667,12.2379386
chic,16,17.125,2/16/1991,,23,12.58333333,16.36458333
chic,35,29.25,2/17/1991,,29.375,15.5,18.86956522
chic,38.5,38.375,2/18/1991,,39,8.291666667,18.03712121
chic,35.5,23.625,2/19/1991,,,10.875,14.55902778
chic,36.5,30.375,2/20/1991,,36.5,16.375,18.83457501
chic,47,40.375,2/21/1991,,46,10.66666667,23.64251208
chic,34.5,14.5,2/22/1991,,27,19.08333333,14.6177399
chic,26.5,18.5,2/23/1991,,22.875,20.83333333,16.81944444
chic,28.5,13,2/24/1991,,26,14.95833333,14.33680556
chic,21,7.5,2/25/1991,,25,17.41666667,18.95833333
chic,19,16.125,2/26/1991,,41,13.95833333,25.23611111
chic,23.5,19.5,2/27/1991,,37,14.75,22.26388889
chic,39,30.625,2/28/1991,,40,13.33333333,25.98449166
chic,48,46.5,3/1/1991,,29.57142857,21.5,25.92108586
chic,37.5,22.25,3/2/1991,,26,17.375,11.83680556
chic,25.5,18.5,3/3/1991,,15,21.375,9.840277778
chic,31,20.75,3/4/1991,,30,10.66666667,25.63888889
chic,39,31.75,3/5/1991,,53,6.875,27.31060606
chic,39.5,20.125,3/6/1991,,35,15.16666667,14.38293651
chic,28,11,3/7/1991,,22.14285714,17.58333333,20.15277778
chic,32.5,28,3/8/1991,,,12.20833333,31.35069444
chic,33.5,23,3/9/1991,,38.5,18.70833333,13.30208333
chic,34.5,23.25,3/10/1991,,40,20.33333333,17.74305556
chic,40,28.375,3/11/1991,,57.5,17.95833333,18.72222222
chic,32,24.5,3/12/1991,,33,16.20833333,15.51357323
chic,32.5,23.5,3/13/1991,,15,25.66666667,12.43402778
chic,34.5,26.5,3/14/1991,,11,26.75,13.8125
chic,34,26.5,3/15/1991,,25,17,23.82228535
chic,39,28.75,3/16/1991,,26,22.5,29.99305556
chic,39,39.25,3/17/1991,,33.5,10.5,25.40972222
chic,42.5,35.875,3/18/1991,,51,15.07336957,24.67693237
chic,44,38,3/19/1991,,43.71428571,12.91666667,28.77750329
chic,47.5,44.875,3/20/1991,,33,18.65217391,32.84722222
chic,60,51.625,3/21/1991,,63,25.04347826,29.56818182
chic,55,55.25,3/22/1991,,17,18.41666667,21.38194444
chic,47,32.875,3/23/1991,,21,21.41666667,8.899305556
chic,45,34.5,3/24/1991,,21,17.75,13.13888889
chic,49,39,3/25/1991,,40.57142857,9.375,36.2294686
chic,63,63.5,3/26/1991,,31,22.11513688,25.24305556
chic,56,43.25,3/27/1991,,72,15.68650794,15.28125
chic,42,29.625,3/28/1991,,28,24.6575405,10.42857143
chic,30.5,17.875,3/29/1991,,14.5,28.52083333,10.55
chic,33,17.375,3/30/1991,,21,25.58333333,17.54166667
chic,43.5,33.5,3/31/1991,,26.28571429,23.48218599,17.66666667
chic,41,23.875,4/1/1991,,,23.71761775,19.65416667
chic,39,24,4/2/1991,,28,19.82578606,26.025
chic,51,34.875,4/3/1991,,48,17.96428571,22.7625
chic,52.5,52.25,4/4/1991,,35,15.06887755,27.94469697
chic,60,50.375,4/5/1991,,41,25.17381725,27.29699793
chic,70,47.25,4/6/1991,,33.75,38.66485507,14.68923611
chic,69,60.25,4/7/1991,,28,26.25,11.39583333
chic,65.5,58.5,4/8/1991,,44.5,15.41268116,16.85952381
chic,44,38.125,4/9/1991,,13,10.4780506,12.31651237
chic,43.5,28.875,4/10/1991,,18,28.578125,14.17013889
chic,38,28.625,4/11/1991,,15,23.38066123,16.97222222
chic,44,32.375,4/12/1991,,27.28571429,19.68954855,15.32323232
chic,45.5,44.125,4/13/1991,,25,12.96428571,15.42361111
chic,58.5,50.125,4/14/1991,,12.5,18.38095238,12.07083333
chic,53,38.875,4/15/1991,,27,26.5923913,14.14130435
chic,53,42,4/16/1991,,,19.70941558,28.33536608
chic,47.5,33.125,4/17/1991,,17,20.66829004,20.88484849
chic,46,37.5,4/18/1991,,30,25.57088745,15.74226191
chic,46.5,36.625,4/19/1991,,22,25.97463768,12.78789251
chic,40.5,31.625,4/20/1991,,14,30.61309524,9.451388889
chic,44.5,20.375,4/21/1991,,15,30.36671843,11.85763889
chic,48,30.625,4/22/1991,,45.5,23.06802721,29.74255952
chic,50,38.5,4/23/1991,,32,20.03246753,19.01821789
chic,50.5,28.375,4/24/1991,,35.375,18.23214286,24.82512626
chic,53.5,37.875,4/25/1991,,,26.07142857,29.50356241
chic,59.5,47.875,4/26/1991,,72.5,27.84145022,28.10694444
chic,64.5,61,4/27/1991,,40,12.00520833,19.67361111
chic,64.5,55.875,4/28/1991,,36,15.14673913,17.90277778
chic,64,55.5,4/29/1991,,20,20.64285714,16.03670635
chic,57.5,39.625,4/30/1991,,36.85714286,24.45108696,12.87152778
chic,52.5,34.875,5/1/1991,,42,21.16692547,16.79027778
chic,55,35.125,5/2/1991,,59.5,25.63744589,20.21569408
chic,46.5,37.375,5/3/1991,,9,21.46480331,15.82929894
chic,52,41,5/4/1991,,29.5,16.5952381,18.00347222
chic,56,51.25,5/5/1991,,26,20.00595238,17.57569444
chic,45,35.5,5/6/1991,,22.125,19.40909091,13.46024584
chic,53,38.375,5/7/1991,,27,26.04761905,17.32752525
chic,55,51,5/8/1991,,47,19.06547619,24.84782609
chic,62,52.375,5/9/1991,,46,30.33333333,28.125
chic,65,55,5/10/1991,,71,29.40577357,30.76136364
chic,70.5,64.75,5/11/1991,,59,31.30952381,30.57171053
chic,74.5,62.75,5/12/1991,,45,28.63095238,24.02083333
chic,76,64.5,5/13/1991,,80,32.15963204,38.79642857
chic,74,56.375,5/14/1991,,70,22.94953416,39.28641123
chic,72.5,57.25,5/15/1991,,85,35.12946429,38.95941028
chic,73.5,65.5,5/16/1991,,88.5,22.69791667,48.2125
chic,60,46.375,5/17/1991,,32,16.1500947,17.85416667
chic,50,44.25,5/18/1991,,24.375,17.99404762,10.1875
chic,54.5,38.625,5/19/1991,,16,28.80952381,12
chic,60.5,53,5/20/1991,,42,29.74534632,30.8959596
chic,68.5,62.875,5/21/1991,,93,35.1500947,31.14930556
chic,74.5,66.875,5/22/1991,,63,13.30910326,31.30934343
chic,74,67.5,5/23/1991,,37,18.11079546,21.81923401
chic,77.5,64.5,5/24/1991,,34.71428571,28.01041667,20.44917929
chic,67,58.625,5/25/1991,,26,15.09734655,21.24652778
chic,76,67.75,5/26/1991,,29.5,28.55124224,14.13888889
chic,77.5,69.375,5/27/1991,,,32.85119048,19.72569444
chic,80.5,67.875,5/28/1991,,98,28.02160973,30.29271755
chic,79,67.375,5/29/1991,,44,29.35416667,30.87116228
chic,77.5,66.375,5/30/1991,,36.625,30.45991848,20.75694444
chic,77.5,67.75,5/31/1991,,48,25.96490036,26.20044192
chic,74.5,66.125,6/1/1991,,41,34.02083333,29.45486111
chic,72.5,63.25,6/2/1991,,48,38.46428571,23.7625
chic,69,56.5,6/3/1991,,31.5,35.60511364,18.15625
chic,61.5,48.5,6/4/1991,,16,32.06245883,8.579723869
chic,61,46.625,6/5/1991,,22.57142857,25.82931901,12.70868559
chic,62,45.125,6/6/1991,,26,27.25113225,16.98547619
chic,65.5,48.25,6/7/1991,,45,29.03645833,20.82121212
chic,67.5,49.125,6/8/1991,,48,33.796875,25.15
chic,72.5,53.875,6/9/1991,,59.5,48.11458333,29.99166667
chic,75,59.875,6/10/1991,,86,42.66666667,24.85714286
chic,73,60.75,6/11/1991,,38.125,25.73958333,29.58666667
chic,71.5,58.375,6/12/1991,,25,22.578125,27.81428571
chic,73.5,64.875,6/13/1991,,52.5,41.7334692,15.86666667
chic,83,65.375,6/14/1991,,42,42.765625,17.29384058
chic,77.5,65.75,6/15/1991,,33.5,38.13541667,11.425
chic,69.5,53.5,6/16/1991,,21,33.06816123,10.5125
chic,69,50.75,6/17/1991,,30.5,28.21535326,21.92348485
chic,71,55.75,6/18/1991,,33,45.109375,23.51010101
chic,72.5,58.125,6/19/1991,,43,51.90625,30.14229249
chic,78.5,60.25,6/20/1991,,60,63.10416667,25.17361111
chic,78,62,6/21/1991,,85,45.83333333,39.73333333
chic,64.5,56.25,6/22/1991,,18,21.46145833,6.804166667
chic,68,53.125,6/23/1991,,16.625,31.890625,6.385416667
chic,69,50,6/24/1991,,33,40.29619565,19.47172619
chic,71.5,53.875,6/25/1991,,52.5,53.87115036,25.47321429
chic,78.5,66.625,6/26/1991,,96,49.678125,28.88958333
chic,81.5,62.625,6/27/1991,,95,48.6875,19.60714286
chic,79.5,65.125,6/28/1991,,49,43.08854167,23.19791667
chic,84,69.125,6/29/1991,,51.5,42.91145833,20.4849537
chic,74,64.125,6/30/1991,,,34.16145833,11.18601191
chic,81,69,7/1/1991,,69,31.78435265,25.53906926
chic,82,61.75,7/2/1991,,34,31.35631128,31.44692029
chic,78.5,66.25,7/3/1991,,61.5,24.13881341,28.375
chic,73,61.25,7/4/1991,,,24.99343297,17.59166667
chic,75.5,63.375,7/5/1991,,35.625,31.390625,24.54431818
chic,81,69.625,7/6/1991,,32,40.609375,25.0375
chic,80,68.125,7/7/1991,,37.5,39.67708333,16.225
chic,71,56.625,7/8/1991,,,30.94633152,11.48561508
chic,71.5,55,7/9/1991,,38,23.9678442,21.37657828
chic,70.5,55.5,7/10/1991,,22,35.49479167,25.70959596
chic,76,64.375,7/11/1991,,44.5,42.21603261,22.23647661
chic,79,65.125,7/12/1991,,58,34.71173007,18.61963384
chic,72,59.875,7/13/1991,,22.5,31.86458333,12.19791667
chic,69.5,54.75,7/14/1991,,,24.97395833,9.163345411
chic,70.5,54.125,7/15/1991,,50.5,31.05208333,24.78819444
chic,76,58.75,7/16/1991,,57,40.53645833,36.47032828
chic,78.5,66.25,7/17/1991,,83,50.39583333,32.15625
chic,83,63.625,7/18/1991,,76,52.91145833,26.98611111
chic,85.5,65.5,7/19/1991,,85.5,58.04550439,27.46328416
chic,85,65.25,7/20/1991,,49,52.78571429,16.69444444
chic,83,71.75,7/21/1991,,54,48.27130326,22.24652778
chic,88,71.25,7/22/1991,,70,34.85780767,24.55122557
chic,74.5,51.625,7/23/1991,,30,31.07428142,19.22300725
chic,70.5,53.125,7/24/1991,,51,25.51970109,26.80238095
chic,68,52.25,7/25/1991,,16,23.25260417,16.45833333
chic,66,51.625,7/26/1991,,24.5,24.44940476,20.275
chic,66.5,54.125,7/27/1991,,18.5,29.54119318,17.74166667
chic,73.5,59,7/28/1991,,,41.65104167,18.125
chic,70,57,7/29/1991,,38.375,34.98611111,25.41136364
chic,66.5,54.625,7/30/1991,,27,26.1712963,22.88333333
chic,75.5,62.625,7/31/1991,,64.5,35.62071998,33.13690476
chic,78.5,52.125,8/1/1991,,,34.33333333,40.06765873
chic,83.5,65.75,8/2/1991,,131,39.51851852,55.48958333
chic,71,61.875,8/3/1991,,15,30.75925926,17.36458333
chic,69,51,8/4/1991,,14.28571429,22.44907407,12.92708333
chic,68,50.125,8/5/1991,,,27.86069024,18.5125
chic,71.5,57.125,8/6/1991,,39.5,31.375,23.55833333
chic,72.5,63.375,8/7/1991,,42,26.3287037,34.29094203
chic,67.5,61.875,8/8/1991,,32.5,27.71531133,24.33017677
chic,69.5,54.375,8/9/1991,,15,29.2586554,16.1427399
chic,70,53.375,8/10/1991,,24.5,23.44402357,21.04513889
chic,68,47.75,8/11/1991,,28,28.18055556,25.25347222
chic,67.5,57.875,8/12/1991,,36.5,24.51851852,27.35138889
chic,70.5,54,8/13/1991,,31,27.95904558,24.74558081
chic,71.5,52.625,8/14/1991,,65,28.79545455,44.43288135
chic,77,61.625,8/15/1991,,63,30.95128825,32.95044192
chic,76.5,61.75,8/16/1991,,58.5,33.96296296,35.69836957
chic,75,61.875,8/17/1991,,35,30.62962963,18.81944444
chic,74,60.5,8/18/1991,,34.5,26.02314815,17.49166667
chic,64.5,59.375,8/19/1991,,18,17.52020202,11.9625
chic,67,54,8/20/1991,,25.5,18.75277778,15.52132937
chic,68.5,57.875,8/21/1991,,48,22.70913849,28.98641304
chic,78,58.375,8/22/1991,,42,31.59259259,27.90625
chic,70.5,57.75,8/23/1991,,18,22.57202459,20.39015152
chic,75.5,62.625,8/24/1991,,43.5,40.30147059,22.4375
chic,81,65.125,8/25/1991,,62,52.78643317,24.97083333
chic,80,61,8/26/1991,,80.5,43.05118995,35.92272727
chic,81,66.25,8/27/1991,,42,28.0271164,25.48115942
chic,81.5,67,8/28/1991,,69.85714286,31.76388889,34.10542929
chic,82.5,69.75,8/29/1991,,73,31.33333333,33.75789141
chic,79,71.25,8/30/1991,,47.5,16.97222222,38.1772343
chic,71.5,60.125,8/31/1991,,29,21.40625,15.87916667
chic,66.5,59.25,9/1/1991,,24.5,29.94791667,12.52083333
chic,73.5,60.375,9/2/1991,,,31.11904762,22.84027778
chic,77,66.375,9/3/1991,,34.75,15.46354167,28.65940657
chic,67,52.25,9/4/1991,,13,21.33272947,18.27868358
chic,66,51.5,9/5/1991,,62,19.22251501,35.22237102
chic,70,54.125,9/6/1991,,19,24.53645833,43.98958333
chic,75.5,54.625,9/7/1991,,63.5,31.07925725,40.72222222
chic,76.5,53.5,9/8/1991,,41,38.01041667,26.53819444
chic,82,66.25,9/9/1991,,50.625,26.75520833,19.28819444
chic,73.5,61.25,9/10/1991,,15,20.6875,17.48263889
chic,67.5,56.625,9/11/1991,,21,18.22822427,13.67835498
chic,70.5,65.75,9/12/1991,,34,19.51328502,28.76666667
chic,73.5,65.625,9/13/1991,,53.5,24.59895833,29.625
chic,79,68.875,9/14/1991,,33,17.453125,25.8125
chic,81.5,68.75,9/15/1991,,34.28571429,22.21354167,16.86979167
chic,69,50.625,9/16/1991,,43,18.11979167,18.07121212
chic,63.5,49.5,9/17/1991,,40.5,11.38020833,24.92569444
chic,56.5,35,9/18/1991,,42,13.96240942,13.94545089
chic,47,29.375,9/19/1991,,38,12.62962963,16.66666667
chic,47.5,35.625,9/20/1991,,28,11.86662432,28.10511364
chic,54.5,35,9/21/1991,,34,19.625,30.90277778
chic,58.5,52.375,9/22/1991,,25,18.72619048,20.81944444
chic,53.5,38.75,9/23/1991,,32,9.749416264,17.64338235
chic,48,43.25,9/24/1991,,28,5.666465378,28.22916667
chic,54,40.75,9/25/1991,,36,8.132246377,22.58112374
chic,50.5,29.625,9/26/1991,,40,11.12761675,18.90467172
chic,46.5,35.375,9/27/1991,,33.625,8.938552189,28.66035354
chic,49.5,35.75,9/28/1991,,16,15.36574074,23.42361111
chic,53.5,46,9/29/1991,,32,20.5,22.80555556
chic,67.5,50.25,9/30/1991,,76,26.63822751,24.61111111
chic,59,47.375,10/1/1991,,60,15.93438003,26.24210859
chic,69,60.25,10/2/1991,,47,19.64298942,27.82175926
chic,62.5,53.375,10/3/1991,,31.375,16.62473313,20.35331119
chic,56,54.875,10/4/1991,,15,15.36458333,17.00961517
chic,48,31.25,10/5/1991,,19,16.79166667,9.270833333
chic,44,33,10/6/1991,,16,10.39583333,10.26626462
chic,45,33.625,10/7/1991,,28.5,8.457546479,18.26570048
chic,62.5,47,10/8/1991,,29,22.91545894,20.15549517
chic,61.5,46.875,10/9/1991,,51.42857143,17.15942029,32.99556708
chic,53.5,42.375,10/10/1991,,63,14.02241848,30.26303341
chic,56,38,10/11/1991,,38,11.31481482,29.81944444
chic,48.5,38.5,10/12/1991,,25,14.35648148,15.26736111
chic,46,37.25,10/13/1991,,17.5,13.15740741,15.85037879
chic,50.5,34.375,10/14/1991,,,6.101851852,12.42708333
chic,41.5,24,10/15/1991,,27.625,5.981060606,15.88209541
chic,45.5,33.875,10/16/1991,,37,9.791666667,24.46527778
chic,61.5,40.625,10/17/1991,,78.5,15.18599034,21.12730567
chic,44.5,36.25,10/18/1991,,26,14.99873737,14.23642677
chic,38,24.5,10/19/1991,,27.5,13.2962963,16.60763889
chic,41.5,25.5,10/20/1991,,20,11.88425926,23.03125
chic,50.5,44,10/21/1991,,46,14.89351852,26.48611111
chic,64,47,10/22/1991,,46,24.94756441,27.0625
chic,66.5,60.75,10/23/1991,,61.5,19.39314716,21.32738095
chic,68,63.625,10/24/1991,,25,9.265230811,15.26438923
chic,58.5,48.125,10/25/1991,,16,5.734375,11.6625
chic,50.5,46.875,10/26/1991,,20,9.0625,11.19166667
chic,50,51,10/27/1991,,10,8.03125,7.158333333
chic,55,53.625,10/28/1991,,2,7.416666667,13.05178571
chic,63.5,60.25,10/29/1991,,39,5.203125,19.87083333
chic,46.5,38.125,10/30/1991,,8,5.767560112,10.26098485
